user_id;object_id;rating
4213;159905;10
4213;160012;3
4213;160390;8
4213;160601;7
4213;160896;10
4213;161091;9
4213;161181;8
4213;161183;10
4213;161185;3
4213;161186;5
4213;161940;5
4213;161993;9
4213;161998;8
4213;162096;8
4213;162121;8
4213;162167;1
4213;162168;6
4213;162172;8
4213;162436;7
4213;162630;8
4213;162665;7
4213;163468;9
4213;163530;10
4213;163556;7
4213;163659;5
4213;164131;9
4213;164421;6
4213;164443;9
4213;164496;8
4213;164540;10
4213;164567;9
4213;164589;2
4213;164648;6
4213;164703;8
4213;164771;7
4213;164781;8
4213;164819;7
4213;164939;9
4213;165025;8
4213;165026;8
4213;165048;10
4213;165097;10
4213;165104;7
4213;165124;6
4213;165152;6
4213;165347;3
4213;165384;10
4213;165424;8
4213;165445;9
4213;165479;8
4213;165670;5
4213;165788;9
4213;165812;9
4213;165823;6
4213;165849;5
4213;165965;7
4213;166016;10
4213;166068;8
4213;166091;10
4213;166216;9
4213;166217;6
4213;166434;10
4213;166608;6
4213;166633;10
4213;166639;8
4213;166653;9
4213;167786;9
4213;168041;8
4213;168062;5
4213;168157;9
4213;168192;5
4213;168253;5
4213;168287;7
4213;168312;4
4213;168529;7
4213;168754;5
4213;168884;5
4213;168888;6
4213;168927;8
4213;168974;10
4213;168975;8
4213;169010;3
4213;169012;10
4213;169014;10
4213;169160;7
4213;169269;4
4213;169384;8
4213;169393;6
4213;169396;10
4213;169439;8
4213;169492;5
4213;169655;10
4213;169720;6
4213;169760;9
4213;169761;8
4213;169762;10
4213;169914;8
4213;169947;3
4213;170067;9
4213;170117;7
4213;170566;4
4213;170628;10
4213;171473;8
4213;171552;9
4213;171654;6
4213;171858;10
4213;172015;8
4213;172020;10
4213;172021;6
4213;172479;10
4213;172500;5
4213;172689;8
4213;177876;8
4213;180845;7
4213;180922;9
4213;180923;8
4213;180925;10
4213;180926;9
4213;180970;7
4213;180973;8
4213;180986;6
4213;181069;8
4213;181145;7
4213;181146;8
4213;181233;8
4213;181235;9
4213;181238;10
4213;181252;7
4213;181336;7
4213;181375;9
4213;181448;6
4213;181562;8
4213;181581;10
4213;181696;8
4213;181705;8
4213;181746;7
4213;181931;8
4213;181932;9
4213;181946;8
4213;181978;7
4213;182088;10
4213;182109;8
4213;182111;10
4213;182112;6
4213;182210;5
4213;182275;9
4213;182411;8
4213;182413;10
4213;182457;3
4213;182465;8
4213;182466;9
4213;182481;10
4213;182558;10
4213;182629;5
4213;182666;8
4213;182727;9
4213;182733;10
4213;182815;10
4213;182851;7
4213;182996;8
4213;183017;4
4213;183153;8
4213;183159;9
4213;183251;8
4213;185793;7
4213;185882;8
4213;186009;7
4213;186041;7
4213;188036;7
4213;188104;8
4213;188436;6
4213;189037;10
4213;191512;4
4213;191847;6
4213;192088;8
4213;192151;9
4213;192152;8
4213;192169;7
4213;192195;9
4213;192264;8
4213;192268;10
4213;192334;6
4213;192359;8
4213;192401;8
4213;192429;8
4213;192438;10
4213;192441;8
4213;192451;8
4213;192955;7
4213;193401;9
4213;193588;4
4213;193745;7
4213;197302;10
4213;197354;4
4213;197485;7
4213;197496;8
4213;197501;8
4213;197538;7
4213;197566;5
4213;197589;10
4213;197596;9
4213;197681;6
4213;197728;6
4213;197735;10
4213;197805;6
4213;197817;9
4213;197936;10
4213;197941;8
4213;197969;7
4213;200632;3
4213;200709;7
4213;200715;2
4213;200887;3
4213;200944;7
4213;202229;6
4213;202249;8
4213;202294;8
4213;202340;6
4213;202377;3
4213;202412;9
4213;202426;6
4213;202506;5
4213;202547;8
4213;202566;8
4213;202576;3
4213;202668;9
4213;202687;8
4213;203086;7
4213;203314;8
4213;203555;5
4213;203610;5
4213;203613;10
4213;203745;10
4213;205886;5
4213;207139;8
4213;207272;10
4213;207402;8
4213;207439;8
4213;207481;9
4213;207502;7
4213;208247;8
4213;209252;9
4213;209782;10
4213;209925;7
4213;210007;7
4213;215143;7
4213;215389;7
4213;215457;10
4213;215529;8
4213;215538;10
4213;216472;9
4213;217616;6
4213;217634;10
4213;217678;8
4213;217717;9
4213;217724;8
4213;217739;7
4213;217748;7
4213;217764;10
4213;217771;9
4213;217775;5
4213;218729;9
4213;218734;10
4213;218735;10
4213;218737;8
4213;218738;10
4213;218850;9
4213;218883;10
4213;221205;10
4213;221355;9
4213;222427;7
4213;222550;8
4213;223702;10
4213;224947;5
4213;225008;8
4213;225029;8
4213;225047;6
4213;225060;8
4213;226781;7
4213;227602;7
4213;229582;7
4213;231746;7
4213;231808;9
4213;232362;10
4213;232375;8
4213;233514;8
4213;233638;8
4213;234723;9
4213;234855;10
4213;235186;7
4213;235201;7
4213;235212;10
4213;235244;3
4213;237205;7
4213;239593;5
4213;245120;10
4213;246519;8
4213;247408;6
4213;247910;6
4213;248082;6
4213;248101;9
4213;248102;8
4213;248212;9
4213;248370;9
4213;249355;3
4213;249530;7
4213;249962;8
4213;250199;7
4213;250329;9
4213;250348;9
4213;250353;10
4213;250354;5
4213;250395;7
4213;250403;6
4213;250419;7
4213;250431;3
4213;250454;10
4213;250468;5
4213;250499;8
4213;250543;10
4213;250567;9
4213;250574;8
4213;250581;7
4213;253619;10
4213;253627;7
4213;253943;7
4213;253978;10
4213;253993;10
4213;254004;10
4213;254015;8
4213;254024;9
4213;254044;10
4213;254059;7
4213;254186;9
4213;256920;9
4213;261313;6
4213;262484;8
4213;262498;8
4213;262589;7
4213;262595;9
4213;262608;9
4213;262637;8
4213;262640;8
4213;262685;10
4213;262739;5
4213;262754;10
4213;262803;7
4213;262813;7
4213;263764;8
4213;265446;10
4213;266498;8
4213;268744;9
4213;270408;8
4213;271208;10
4213;271224;7
4213;271229;6
4213;271285;9
4213;271351;10
4213;272610;8
4213;273058;8
4213;273933;9
4213;275960;6
4213;276720;8
4213;278158;10
4213;280938;10
4213;280945;10
4213;282167;7
4213;284178;4
4213;284532;3
4213;284765;10
4213;284916;5
4213;286190;1
4213;286747;9
4213;286819;10
4213;286912;8
4213;288314;5
4213;289722;10
4213;290205;8
4213;290548;5
4213;290571;5
4213;290588;3
4213;290629;8
4213;290714;10
4213;291136;9
4213;291862;10
4213;292867;4
4213;292991;8
4213;292992;10
4213;293392;8
4213;293409;8
4213;293422;9
4213;295008;9
4213;295675;4
4213;295685;7
4213;295890;7
4213;295986;8
4213;296132;8
4213;296168;8
4213;296415;8
4213;296538;7
4213;297790;8
4213;299555;8
4213;299638;7
4213;300193;9
4213;300588;8
4213;301049;8
4213;301761;5
4213;301789;6
4213;303753;8
4213;303969;8
4213;304919;5
4213;305086;10
4213;314144;5
4213;316025;7
4213;321101;10
4213;321158;7
4213;326619;6
4213;327286;8
4213;327860;8
4213;327869;7
4213;328347;9
4213;328732;8
4213;338571;1
4217;7606;10
4217;25859;10
4217;73422;10
4217;75748;10
4217;94760;4
4217;108616;10
4217;168927;10
4217;170117;10
4217;197639;10
4227;8324;6
4227;9839;7
4227;25906;10
4227;28264;9
4227;72975;8
4227;89675;9
4227;89943;8
4227;89947;9
4227;94097;8
4227;99612;8
4227;100610;8
4227;101670;8
4227;118822;7
4227;128664;8
4227;153315;8
4227;168616;8
4227;172044;5
4227;181235;7
4227;181448;7
4227;202506;8
4229;10645;7
4229;55109;8
4229;72714;9
4229;115110;7
4229;123343;8
4229;123405;9
4229;123461;7
4229;123546;8
4229;123601;8
4229;123714;8
4229;123751;8
4229;123792;8
4229;123837;8
4229;123894;8
4229;124011;8
4229;124353;8
4229;124515;8
4229;151040;7
4229;235247;10
4243;54741;6
4243;55183;9
4243;55942;9
4243;155313;8
4243;156285;8
4243;157188;8
4255;164433;8
4260;57074;8
4260;100893;6
4260;108622;9
4260;111083;8
4260;115149;9
4260;135918;8
4260;217678;8
4282;45773;8
4282;76954;9
4282;97471;9
4282;98494;5
4282;144131;7
4282;167301;6
4282;167302;9
4282;167303;10
4282;203767;9
4290;28892;6
4290;55183;8
4290;55387;6
4290;101225;6
4290;149921;10
4290;149922;9
4290;149923;10
4290;149924;10
4302;3450;9
4302;13613;10
4302;13614;8
4302;13615;6
4302;13616;10
4302;13617;9
4302;13618;10
4302;13619;9
4302;13620;8
4302;13982;10
4302;14370;10
4302;14371;9
4302;14372;9
4302;14373;10
4302;14374;8
4302;42388;6
4302;100663;6
4302;100688;7
4302;150113;6
4302;247408;2
4333;9283;8
4333;73102;7
4333;90926;8
4333;101853;7
4333;136769;7
4333;136770;7
4333;158856;7
4333;161940;6
4333;166070;7
4333;166434;7
4333;168927;8
4333;200786;8
4333;271232;8
4348;139490;10
4352;8858;6
4352;46738;7
4352;47615;8
4352;73556;8
4352;74020;7
4352;81146;6
4352;82346;7
4352;153315;7
4352;164501;7
4352;197596;7
4352;264138;6
4367;54352;10
4367;55361;10
4367;164044;8
4367;164433;10
4367;165028;10
4367;165030;9
4367;226809;7
4399;19797;10
4399;26978;10
4399;26996;10
4399;27017;10
4399;54403;10
4399;98386;10
4399;108015;10
4399;129651;10
4399;153620;10
4399;180554;10
4399;247408;10
4493;45924;6
4493;68184;5
4493;124513;5
4493;139608;6
4493;250565;5
4500;163973;9
4500;217579;8
4501;3800;10
4501;9314;9
4501;13636;8
4501;14419;9
4501;40067;9
4501;41007;9
4501;45797;5
4501;46328;8
4501;56398;7
4501;56486;10
4501;70980;9
4501;75331;7
4501;77151;7
4501;77375;6
4501;77376;7
4501;81550;9
4501;83406;8
4501;87637;6
4501;88342;7
4501;94107;9
4501;102133;5
4501;102600;9
4501;103506;9
4501;115561;9
4501;117117;7
4501;117194;9
4501;118061;10
4501;134837;6
4501;136468;7
4501;152575;7
4501;153315;9
4501;153459;8
4501;155965;9
4501;159816;8
4501;166118;8
4501;169655;6
4501;172480;8
4501;196896;9
4501;197070;9
4501;208231;7
4501;209154;10
4501;210435;6
4501;217579;9
4501;217634;8
4501;217678;10
4501;218737;9
4501;218750;10
4501;231864;10
4501;231886;9
4501;233516;10
4501;254015;10
4511;42388;9
4511;108377;10
4511;108424;10
4511;108458;7
4511;129953;6
4511;138250;7
4511;144201;9
4511;159904;8
4511;202266;7
4516;26978;7
4596;47623;6
4596;47995;7
4596;83380;9
4596;95209;10
4596;107604;5
4596;139807;7
4596;139866;8
4596;164847;10
4596;180925;7
4613;9637;4
4613;11695;5
4613;13782;10
4613;13788;10
4613;55183;7
4613;78242;8
4613;83555;5
4613;97172;8
4613;97471;10
4613;100346;8
4613;100578;5
4613;101229;8
4613;113302;10
4613;138308;8
4613;151652;8
4613;153718;8
4613;165030;8
4613;169540;9
4613;229582;5
4619;185902;7
4619;289722;8
4619;290487;7
4619;290571;6
4619;290633;7
4619;295890;9
4619;302737;7
4619;305086;7
4619;305123;7
4627;16943;9
4627;55763;8
4627;55765;7
4627;79740;10
4627;118811;9
4643;42041;10
4643;46826;10
4643;81695;9
4643;95247;6
4643;100284;9
4643;107532;10
4643;131348;7
4643;133043;9
4643;133123;7
4643;138823;7
4643;139535;7
4643;180972;8
4643;181448;9
4643;218737;10
4653;20654;7
4653;40748;7
4671;9813;7
4671;10169;9
4671;11377;7
4671;13684;8
4671;44520;9
4671;44816;8
4671;55158;8
4671;55183;8
4671;76759;8
4671;77101;8
4671;77156;9
4671;77276;10
4671;77277;9
4671;77279;9
4671;77452;9
4671;77455;9
4671;78330;7
4671;78380;5
4671;79457;10
4671;81225;8
4671;83611;10
4671;94297;8
4671;94751;8
4671;95764;7
4671;100346;8
4671;101054;7
4671;110362;8
4671;111826;8
4671;114436;9
4671;114564;8
4671;114887;8
4671;123893;7
4671;136294;9
4671;136300;9
4671;138480;7
4671;138969;8
4671;156478;7
4671;158981;8
4671;159316;8
4671;160278;9
4671;160446;9
4671;162097;8
4671;162630;8
4671;165097;9
4671;166653;8
4671;168175;9
4671;200783;8
4671;208527;8
4671;324881;9
4676;55387;5
4676;94646;3
4676;111665;8
4676;138809;5
4676;182005;7
4690;303969;6
4709;12730;9
4709;104765;10
4709;191925;9
4709;210489;9
4709;231886;5
4710;12621;5
4710;14419;8
4710;54619;10
4710;75331;7
4710;94800;8
4710;98386;10
4710;98575;10
4710;114078;10
4710;118931;4
4713;30461;5
4713;74020;9
4713;77157;4
4713;160194;4
4713;162447;5
4721;49250;6
4721;49682;5
4721;106269;7
4721;106367;6
4721;108256;5
4721;121790;9
4721;123479;7
4721;185122;8
4721;185166;8
4748;45671;9
4748;101148;4
4748;153620;9
4759;7062;9
4759;50145;9
4759;84170;7
4759;87284;10
4759;163659;10
4759;192942;8
4759;202547;9
4759;247408;9
4783;9745;9
4783;9929;9
4783;13902;8
4783;14625;9
4783;22750;6
4783;23588;8
4783;26980;9
4783;28893;9
4783;41187;8
4783;41395;9
4783;41711;7
4783;45920;7
4783;47263;9
4783;47371;8
4783;47375;8
4783;47388;5
4783;73132;9
4783;73136;10
4783;78242;9
4783;83349;7
4783;83352;10
4783;83353;5
4783;83359;9
4783;83392;5
4783;91290;5
4783;91388;8
4783;97511;9
4783;108616;9
4783;139869;9
4783;152459;9
4783;152790;8
4783;153620;8
4783;161993;8
4783;162630;8
4783;168062;9
4783;168663;9
4783;170069;8
4783;172015;8
4783;180972;7
4783;197571;8
4783;200920;9
4783;202249;7
4783;202268;8
4783;218733;9
4783;218750;8
4783;218756;7
4783;225047;8
4783;248101;8
4784;13904;6
4784;28141;6
4784;56685;7
4784;73136;9
4784;81628;7
4784;83359;10
4784;107392;10
4784;119446;2
4784;171924;10
4784;201285;9
4785;73743;8
4785;82424;9
4805;314144;8
4805;321101;9
4860;76498;6
4860;91014;7
4860;100578;8
4860;103250;8
4860;114863;4
4860;114887;7
4860;135336;6
4860;152866;6
4860;156358;7
4860;156359;6
4860;156360;6
4860;156361;6
4860;160324;6
4870;82379;10
4870;83349;10
4870;94097;10
4870;95298;8
4870;156123;6
4870;164741;8
4870;181936;10
4870;202340;10
4871;5461;5
4871;5564;7
4871;5565;7
4871;5683;7
4871;24585;9
4871;27327;9
4871;45711;6
4871;46106;8
4871;55572;10
4871;56439;7
4871;64294;8
4871;65255;8
4871;65617;8
4871;68184;8
4871;68204;8
4871;68232;8
4871;68233;8
4871;76229;8
4871;76242;10
4871;76498;7
4871;76532;10
4871;76759;10
4871;77101;9
4871;77156;8
4871;77157;7
4871;77158;8
4871;77275;9
4871;77276;6
4871;77277;8
4871;77278;7
4871;77279;10
4871;77310;8
4871;77452;8
4871;77454;7
4871;77455;9
4871;78380;8
4871;79457;7
4871;79510;8
4871;82840;10
4871;83359;10
4871;93799;8
4871;93821;8
4871;93861;9
4871;93965;8
4871;94061;10
4871;94194;8
4871;94243;8
4871;94253;2
4871;94332;6
4871;94382;8
4871;94800;9
4871;94806;8
4871;95309;9
4871;95398;7
4871;99303;6
4871;99435;7
4871;99782;3
4871;99798;4
4871;99815;10
4871;99841;7
4871;99886;6
4871;99994;8
4871;100128;6
4871;100174;8
4871;100240;10
4871;100314;7
4871;100491;9
4871;100578;9
4871;100688;9
4871;101011;7
4871;101054;8
4871;101060;8
4871;101122;6
4871;101235;9
4871;101237;7
4871;101240;6
4871;101503;8
4871;101725;8
4871;101733;8
4871;106328;8
4871;106333;9
4871;106373;8
4871;107197;8
4871;107876;8
4871;107985;9
4871;108162;9
4871;108341;7
4871;113577;5
4871;114132;9
4871;114214;10
4871;123417;8
4871;123625;8
4871;123771;9
4871;123867;7
4871;123920;8
4871;123996;7
4871;124059;7
4871;124102;7
4871;124136;7
4871;124241;8
4871;124300;7
4871;124301;7
4871;124496;9
4871;124576;8
4871;134268;8
4871;134704;8
4871;134883;8
4871;136334;7
4871;138805;8
4871;153521;7
4871;155037;9
4871;156358;5
4871;156359;5
4871;156360;5
4871;157805;7
4871;157806;9
4871;158497;7
4871;159110;7
4871;159111;8
4871;159113;7
4871;159734;8
4871;160728;7
4871;162167;7
4871;162169;7
4871;164185;8
4871;164433;8
4871;182109;10
4871;182111;9
4871;182481;7
4871;192335;4
4871;197596;9
4871;217775;8
4881;47371;7
4881;54666;10
4881;55572;8
4881;55701;8
4881;55874;8
4881;55964;8
4881;77804;7
4881;81383;9
4881;82437;10
4881;94644;6
4881;95457;8
4881;111862;8
4881;114132;9
4881;139546;7
4881;159713;9
4881;160325;8
4881;160726;7
4881;160728;7
4881;162167;7
4881;162168;7
4881;165449;8
4881;165819;4
4881;198155;6
4881;198165;6
4887;107943;7
4887;138817;6
4887;139225;8
4887;181145;10
4889;90857;9
4889;90929;9
4889;95600;5
4889;131183;8
4889;152992;5
4889;168041;9
4889;168054;10
4891;131483;9
4891;231764;8
4914;91303;8
4914;91378;5
4914;94806;10
4914;111262;7
4914;114132;7
4914;153422;8
4914;181214;8
4914;181562;2
4915;56173;8
4915;96329;7
4915;101733;7
4915;139547;8
4915;182088;8
4923;138929;9
4990;6204;7
4990;7745;10
4990;47552;9
4990;47684;8
4990;47993;10
4990;54483;10
4990;74497;7
4990;75124;4
4990;76784;9
4990;76789;9
4990;78266;10
4990;82129;10
4990;82840;10
4990;87585;10
4990;87599;10
4990;105881;9
4990;108458;9
4990;135399;10
4990;135581;10
4990;135623;10
4990;181205;10
4990;197596;5
4990;202627;9
4990;235212;6
4990;235247;6
4990;253619;9
4990;253632;9
5028;55741;7
5028;107579;10
5028;139357;10
5048;47371;8
5048;47552;9
5048;56240;8
5048;73863;8
5048;81146;9
5048;130502;5
5048;166106;8
5048;168927;9
5048;202266;7
5060;24478;6
5060;82972;9
5060;83190;8
5060;134522;8
5060;155917;8
5060;247408;1
5060;271229;8
5071;115969;8
5071;119458;8
5071;271249;8
5103;160012;7
5103;161352;7
5103;208247;5
5107;11231;7
5107;54741;7
5107;101554;9
5107;156003;8
5107;209025;9
5107;209500;9
5130;118164;9
5130;286747;10
5130;286819;8
5147;136334;5
5151;6728;10
5151;107323;2
5188;55852;3
5188;73952;8
5188;105759;5
5188;108027;5
5188;123938;6
5188;135366;9
5188;203767;10
5190;17118;9
5190;20735;8
5190;46826;8
5190;54940;9
5190;74264;9
5190;81146;8
5190;100663;5
5190;108616;7
5190;108852;8
5190;139160;6
5190;162436;10
5190;248173;9
5194;45714;8
5194;95973;8
5194;110986;9
5194;160377;9
5205;3265;9
5205;9637;9
5205;10645;9
5205;11346;5
5205;12498;8
5205;14417;9
5205;28157;8
5205;28893;10
5205;30931;8
5205;47263;9
5205;47471;8
5205;47613;8
5205;47614;7
5205;54619;9
5205;55446;8
5205;56387;9
5205;73175;8
5205;74264;8
5205;76759;8
5205;79235;5
5205;81428;10
5205;86460;8
5205;93495;7
5205;99612;8
5205;99906;9
5205;100654;8
5205;101530;9
5205;106628;8
5205;106658;10
5205;107197;7
5205;107934;8
5205;107955;8
5205;114943;8
5205;119429;8
5205;119456;8
5205;119489;4
5205;123711;8
5205;123783;8
5205;134704;9
5205;135738;8
5205;136334;8
5205;149921;8
5205;164185;8
5205;165152;8
5205;166091;5
5205;169209;5
5205;172015;7
5205;173351;7
5205;182109;9
5205;197523;8
5205;248173;9
5205;253943;7
5205;253951;7
5205;262675;7
5215;118811;5
5215;169159;8
5215;203169;8
5217;169209;5
5222;10117;8
5222;10664;9
5222;26173;4
5222;47552;8
5222;53668;10
5222;85806;10
5222;86311;10
5222;97171;10
5222;97470;10
5222;97511;10
5222;106658;9
5222;114564;9
5222;121567;8
5222;133043;10
5222;149921;8
5222;159901;7
5222;164501;8
5222;165028;10
5222;165819;8
5222;207228;10
5222;207272;10
5222;217701;10
5222;217706;10
5222;217715;10
5222;217717;10
5222;217725;10
5222;217730;10
5222;217732;10
5222;217737;10
5222;217740;10
5222;217769;10
5222;217771;10
5222;217782;10
5222;253632;10
5223;94800;9
5223;153718;8
5223;247408;8
5223;291544;7
5244;10776;5
5244;11187;5
5244;13901;10
5244;22570;10
5244;47554;10
5244;55183;10
5244;64342;5
5244;83359;10
5244;94208;5
5244;100554;5
5244;100663;5
5244;101112;10
5244;102890;7
5244;104800;5
5244;106389;8
5244;108424;5
5244;114869;5
5244;133050;1
5244;134268;10
5244;135152;10
5244;135489;10
5244;139162;5
5244;155542;8
5244;156159;10
5244;156358;5
5244;167786;10
5244;264138;9
5282;6837;7
5282;111730;3
5282;134638;3
5282;159901;8
5282;275960;4
5282;275963;6
5286;136510;7
5289;28153;9
5289;47369;10
5289;47389;10
5289;47475;9
5289;47612;9
5289;83359;10
5289;83420;10
5289;107718;8
5289;107751;3
5289;128647;10
5289;128672;10
5302;55741;7
5302;94154;6
5302;100852;7
5302;113862;8
5302;143630;8
5302;172479;8
5309;11245;9
5309;54741;9
5309;81695;10
5309;94576;8
5309;101573;5
5309;108308;8
5309;124575;8
5309;180986;8
5309;250348;5
5319;46826;10
5319;47371;8
5319;65609;7
5319;74020;7
5319;83597;8
5319;100663;6
5319;118164;9
5319;203745;7
5319;207481;1
5319;254042;8
5373;314324;7
5373;314494;7
5373;317755;8
5373;322707;7
5373;322724;7
5392;10776;7
5392;45495;8
5392;45799;10
5392;94350;1
5392;94830;5
5392;103513;8
5392;116145;6
5392;247237;8
5404;6204;8
5404;13633;9
5404;102508;10
5404;106614;7
5404;134276;8
5404;134285;8
5404;135776;8
5404;136114;8
5404;172856;8
5404;206875;5
5404;218729;8
5404;218735;8
5404;218737;8
5404;218738;8
5404;218739;8
5404;218740;8
5404;218741;8
5404;218749;8
5404;235212;8
5404;235247;8
5404;235266;8
5404;253993;6
5435;23588;7
5435;131483;7
5435;264138;5
5462;27718;9
5462;47552;5
5462;165449;7
5535;6895;7
5535;11187;9
5535;11827;7
5535;40067;7
5535;47586;7
5535;47598;9
5535;47603;9
5535;55120;7
5535;72014;8
5535;75124;8
5535;87400;9
5535;115623;4
5535;118079;9
5535;118164;8
5535;125087;7
5535;136740;8
5535;156203;6
5535;166016;7
5535;166070;8
5535;169393;10
5535;169956;9
5535;192152;9
5535;197354;8
5535;197509;7
5535;197571;8
5535;197777;4
5535;207157;7
5535;227869;9
5540;9593;9
5540;24585;8
5540;41386;10
5540;45808;8
5540;45955;8
5540;55763;7
5540;82621;5
5540;103568;9
5540;103636;8
5540;114436;6
5540;114697;8
5540;129650;10
5540;129710;8
5540;129837;10
5540;136307;10
5540;140684;10
5540;154046;7
5540;162582;6
5540;166213;5
5540;166682;7
5540;250442;6
5540;250674;10
5540;273167;9
5540;314494;9
5540;316025;10
5578;24478;6
5578;33807;5
5578;76202;8
5578;82081;9
5578;101122;5
5578;151879;6
5578;166735;8
5621;101627;7
5621;282790;10
5627;24585;10
5627;28153;10
5627;30439;7
5627;42388;7
5627;42533;10
5627;46826;8
5627;47371;9
5627;47579;10
5627;54690;9
5627;74201;8
5627;74260;7
5627;82061;9
5627;82081;8
5627;82095;9
5627;83353;7
5627;83359;9
5627;83403;9
5627;83622;9
5627;83649;6
5627;84726;10
5627;114246;8
5627;115370;7
5627;133050;10
5627;153618;8
5627;168192;8
5627;182109;10
5644;12884;8
5644;75102;10
5644;98494;10
5644;101235;10
5644;134568;10
5644;218729;10
5644;218735;10
5645;10714;8
5645;160661;7
5645;162172;6
5651;11534;9
5651;11536;9
5651;25693;10
5651;28352;8
5651;46648;9
5651;72367;9
5651;75184;7
5651;107943;7
5705;5683;10
5705;95243;3
5705;96107;5
5705;96213;5
5705;121601;5
5705;121620;7
5705;121702;8
5705;123601;9
5705;123669;8
5705;123714;9
5705;124079;9
5705;153620;10
5742;18287;8
5742;23688;10
5742;143024;10
5751;30392;10
5751;41102;8
5751;75124;5
5751;79073;5
5751;137092;8
5755;9694;10
5755;42388;3
5755;82061;9
5755;108660;9
5755;115341;8
5755;115344;8
5755;115346;8
5755;138913;8
5755;222427;9
5779;10718;9
5779;10733;9
5779;12619;5
5779;47993;5
5779;73645;5
5779;82081;7
5779;82095;6
5779;101558;8
5779;107745;6
5779;116280;8
5779;128662;9
5779;162002;5
5779;181292;8
5779;192401;5
5779;197596;6
5779;234855;7
5817;10718;7
5817;12710;10
5817;28179;9
5817;30191;9
5817;42041;8
5817;56172;7
5817;57048;9
5817;57327;10
5817;57425;10
5817;73306;10
5817;73971;8
5817;74020;9
5817;74913;9
5817;82657;10
5817;83684;10
5817;95874;10
5817;110080;8
5817;115932;7
5817;116230;8
5817;119465;10
5817;152522;10
5817;153620;10
5817;160897;9
5817;165823;10
5817;169439;10
5817;197817;9
5817;210466;10
5817;248173;10
5817;261313;9
5817;262498;8
5817;262792;10
5827;13681;5
5827;24585;5
5827;45920;5
5827;73928;4
5827;82061;5
5827;116985;3
5827;149630;7
5827;262813;5
5842;54940;8
5842;94806;8
5842;94922;7
5842;101454;7
5842;162432;7
5842;164442;9
5842;207434;10
5845;18100;9
5845;33137;8
5845;138379;9
5845;169764;8
5845;186445;10
5845;197557;9
5845;226821;8
5873;136013;6
5875;54741;6
5875;76361;8
5875;79280;10
5875;81146;9
5875;83038;9
5875;101335;9
5875;101732;3
5875;115164;3
5875;192438;10
5875;202566;10
5875;262806;7
5880;164595;5
5882;55732;8
5882;73386;8
5882;138907;5
5882;152725;3
5882;153893;8
5882;197496;8
5882;247408;5
5933;1913;10
5933;24086;8
5933;26976;3
5933;26980;3
5933;26982;10
5933;129953;10
5947;73438;8
5947;95038;8
5947;164847;7
5947;169269;9
5979;9314;8
5979;13617;10
5979;14925;8
5979;20388;10
5979;55649;8
5979;94097;8
5979;100564;5
5979;106658;8
5979;108140;7
5979;135489;7
5979;135573;9
5979;181238;10
5986;7745;7
5986;24086;5
5986;28905;8
5986;54741;6
5986;79740;10
5986;94760;7
5986;108557;10
5986;138907;8
5986;139473;7
5986;262815;8
6002;25511;6
6002;28352;7
6002;49682;8
6002;102687;7
6002;103379;8
6002;104214;10
6002;117970;7
6002;119461;9
6002;135385;9
6002;159316;7
6002;159901;6
6002;172689;7
6002;172843;9
6002;219068;5
6025;24478;8
6025;54352;8
6025;54690;5
6025;55581;6
6025;107199;6
6025;117966;7
6025;135661;5
6025;166417;8
6026;14000;9
6026;44520;5
6026;149922;8
6026;152972;10
6026;196896;9
6026;197036;9
6026;197070;9
6039;3447;9
6039;3449;9
6039;3454;9
6039;6204;7
6039;7635;8
6039;11138;8
6039;11718;8
6039;14656;8
6039;26182;10
6039;26600;8
6039;26602;9
6039;28893;9
6039;46826;8
6039;53668;10
6039;54666;10
6039;56356;8
6039;74201;3
6039;75137;10
6039;75403;7
6039;78242;9
6039;79776;8
6039;80724;10
6039;81630;8
6039;82320;8
6039;83379;8
6039;90417;8
6039;91712;8
6039;100663;7
6039;103601;8
6039;103636;8
6039;103676;8
6039;103707;8
6039;103941;7
6039;104058;7
6039;104508;7
6039;104523;8
6039;106447;7
6039;108782;3
6039;111262;8
6039;114541;10
6039;115863;7
6039;118754;8
6039;119318;9
6039;123599;9
6039;125867;6
6039;126076;8
6039;132878;8
6039;133050;8
6039;133111;8
6039;135652;8
6039;136300;7
6039;138365;8
6039;138848;5
6039;151279;8
6039;151587;8
6039;151708;8
6039;151896;8
6039;153911;7
6039;164131;10
6039;164893;8
6039;165445;6
6039;166434;8
6039;166571;8
6039;200639;8
6039;203766;8
6039;207439;8
6039;207502;7
6074;28153;8
6074;47162;10
6074;73159;10
6074;82061;10
6074;82095;10
6074;107342;10
6074;107751;8
6074;108050;9
6074;113862;9
6074;134268;10
6074;152231;10
6074;158331;7
6074;165708;8
6074;181205;8
6074;182109;10
6074;192258;10
6074;197596;10
6074;197681;9
6074;253943;9
6074;253951;8
6104;12542;6
6104;45291;7
6104;55977;6
6104;75403;6
6104;90714;8
6104;101627;9
6104;111660;8
6104;112711;8
6104;181854;7
6104;192441;7
6111;5461;8
6111;6813;8
6111;8206;8
6111;9745;4
6111;10645;7
6111;11045;9
6111;12894;8
6111;13686;8
6111;13901;8
6111;13902;7
6111;14925;9
6111;22621;10
6111;23409;6
6111;28082;9
6111;28110;8
6111;28153;10
6111;28765;4
6111;28905;10
6111;40413;10
6111;41007;9
6111;42388;9
